===============================================================================
Id,BTCUSD_Weekly,len,datetime,open,high,low,close,volume,openinterest,adjclose,BTC_Gtrends,len,datetime,open,high,low,close,volume,openinterest,BtcSentiment,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,BTCUSD_Weekly,BTC_Gtrends
73,BTCUSD_Weekly,37,2018-09-13 23:59:59.999989,6354.24,6596.1,6208.34,6398.54,27299370000.0,0.0,6398.540039,BTC_Gtrends,36,2018-09-09 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,BtcSentiment,73,736950.9999999999,Broker,73,16315.78697500001,9917.24697500001,BuySell,73,,6695.041499999999,BuySell,73,,,DataTrades,73,,
74,BTCUSD_Weekly,37,2018-09-13 23:59:59.999989,6354.24,6596.1,6208.34,6398.54,27299370000.0,0.0,6398.540039,BTC_Gtrends,37,2018-09-16 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,BtcSentiment,74,736953.9999999999,Broker,74,16315.78697500001,9917.24697500001,BuySell,74,,,BuySell,74,,,DataTrades,74,,
75,BTCUSD_Weekly,38,2018-09-20 23:59:59.999989,6398.85,6814.56,6381.86,6495.0,32928000000.0,0.0,6495.0,BTC_Gtrends,37,2018-09-16 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,BtcSentiment,75,736957.9999999999,Broker,75,16315.78697500001,9820.78697500001,BuySell,75,,,BuySell,75,,,DataTrades,75,,
76,BTCUSD_Weekly,38,2018-09-20 23:59:59.999989,6398.85,6814.56,6381.86,6495.0,32928000000.0,0.0,6495.0,BTC_Gtrends,38,2018-09-23 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,76,736960.9999999999,Broker,76,16315.78697500001,9820.78697500001,BuySell,76,,,BuySell,76,,,DataTrades,76,,
77,BTCUSD_Weekly,39,2018-09-27 23:59:59.999989,6495.29,6785.03,6454.03,6502.59,29854750000.0,0.0,6502.589844,BTC_Gtrends,38,2018-09-23 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,77,736964.9999999999,Broker,77,16315.78697500001,9813.19697500001,BuySell,77,,,BuySell,77,,,DataTrades,77,,
78,BTCUSD_Weekly,39,2018-09-27 23:59:59.999989,6495.29,6785.03,6454.03,6502.59,29854750000.0,0.0,6502.589844,BTC_Gtrends,39,2018-09-30 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,78,736967.9999999999,Broker,78,16315.78697500001,9813.19697500001,BuySell,78,,,BuySell,78,,,DataTrades,78,,
79,BTCUSD_Weekly,40,2018-10-04 23:59:59.999989,6497.91,6675.06,6497.91,6585.53,25424200000.0,0.0,6585.529785,BTC_Gtrends,39,2018-09-30 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,79,736971.9999999999,Broker,79,16315.78697500001,9730.256975000011,BuySell,79,,,BuySell,79,,,DataTrades,79,,
80,BTCUSD_Weekly,40,2018-10-04 23:59:59.999989,6497.91,6675.06,6497.91,6585.53,25424200000.0,0.0,6585.529785,BTC_Gtrends,40,2018-10-07 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,80,736974.9999999999,Broker,80,16315.78697500001,9730.256975000011,BuySell,80,,,BuySell,80,,,DataTrades,80,,
81,BTCUSD_Weekly,41,2018-10-11 23:59:59.999989,6586.74,6965.06,6236.47,6544.43,30648480000.0,0.0,6544.430176,BTC_Gtrends,40,2018-10-07 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,81,736978.9999999999,Broker,81,16315.78697500001,9771.35697500001,BuySell,81,,,BuySell,81,,,DataTrades,81,,
82,BTCUSD_Weekly,41,2018-10-11 23:59:59.999989,6586.74,6965.06,6236.47,6544.43,30648480000.0,0.0,6544.430176,BTC_Gtrends,41,2018-10-14 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,82,736981.9999999999,Broker,82,16315.78697500001,9771.35697500001,BuySell,82,,,BuySell,82,,,DataTrades,82,,
83,BTCUSD_Weekly,42,2018-10-18 23:59:59.999989,6542.33,6567.54,6445.31,6495.84,24949370000.0,0.0,6495.839844,BTC_Gtrends,41,2018-10-14 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,83,736985.9999999999,Broker,83,16315.78697500001,9819.94697500001,BuySell,83,,,BuySell,83,,,DataTrades,83,,
84,BTCUSD_Weekly,42,2018-10-18 23:59:59.999989,6542.33,6567.54,6445.31,6495.84,24949370000.0,0.0,6495.839844,BTC_Gtrends,42,2018-10-21 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,BtcSentiment,84,736988.9999999999,Broker,84,16315.78697500001,9819.94697500001,BuySell,84,,,BuySell,84,,,DataTrades,84,,
85,BTCUSD_Weekly,43,2018-10-25 23:59:59.999989,6484.65,6507.41,6306.99,6317.61,25547290000.0,0.0,6317.609863,BTC_Gtrends,42,2018-10-21 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,BtcSentiment,85,736992.9999999999,Broker,85,16315.78697500001,9998.17697500001,BuySell,85,,,BuySell,85,,,DataTrades,85,,
86,BTCUSD_Weekly,43,2018-10-25 23:59:59.999989,6484.65,6507.41,6306.99,6317.61,25547290000.0,0.0,6317.609863,BTC_Gtrends,43,2018-10-28 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,BtcSentiment,86,736995.9999999999,Broker,86,16315.78697500001,9998.17697500001,BuySell,86,,,BuySell,86,,,DataTrades,86,,
87,BTCUSD_Weekly,44,2018-11-01 23:59:59.999989,6318.14,6552.16,6294.57,6530.14,29889030000.0,0.0,6530.140137,BTC_Gtrends,43,2018-10-28 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,BtcSentiment,87,736999.9999999999,Broker,87,16315.78697500001,9785.64697500001,BuySell,87,,,BuySell,87,,,DataTrades,87,,
88,BTCUSD_Weekly,44,2018-11-01 23:59:59.999989,6318.14,6552.16,6294.57,6530.14,29889030000.0,0.0,6530.140137,BTC_Gtrends,44,2018-11-04 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,BtcSentiment,88,737002.9999999999,Broker,88,16315.78697500001,9785.64697500001,BuySell,88,,,BuySell,88,,,DataTrades,88,,
89,BTCUSD_Weekly,45,2018-11-08 23:59:59.999989,6522.27,6536.92,5544.09,5738.35,32854970000.0,0.0,5738.350098,BTC_Gtrends,44,2018-11-04 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,BtcSentiment,89,737006.9999999999,Broker,89,16315.78697500001,10577.43697500001,BuySell,89,,,BuySell,89,,,DataTrades,89,,
90,BTCUSD_Weekly,45,2018-11-08 23:59:59.999989,6522.27,6536.92,5544.09,5738.35,32854970000.0,0.0,5738.350098,BTC_Gtrends,45,2018-11-11 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,BtcSentiment,90,737009.9999999999,Broker,90,16315.78697500001,10577.43697500001,BuySell,90,,,BuySell,90,,,DataTrades,90,,
91,BTCUSD_Weekly,46,2018-11-15 23:59:59.999989,5736.15,5774.82,4272.11,4602.17,42362260000.0,0.0,4602.169922,BTC_Gtrends,45,2018-11-11 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,BtcSentiment,91,737013.9999999999,Broker,91,10565.29660000001,10565.29660000001,BuySell,91,4208.02835,,BuySell,91,,,DataTrades,91,618.0900000000001,
92,BTCUSD_Weekly,46,2018-11-15 23:59:59.999989,5736.15,5774.82,4272.11,4602.17,42362260000.0,0.0,4602.169922,BTC_Gtrends,46,2018-11-18 23:59:59.999989,0.0,0.0,0.0,11.0,0.0,0.0,BtcSentiment,92,737016.9999999999,Broker,92,10565.29660000001,10565.29660000001,BuySell,92,,,BuySell,92,,,DataTrades,92,,
93,BTCUSD_Weekly,47,2018-11-22 23:59:59.999989,4611.57,4629.64,3585.06,4257.42,40701900000.0,0.0,4257.419922,BTC_Gtrends,46,2018-11-18 23:59:59.999989,0.0,0.0,0.0,11.0,0.0,0.0,BtcSentiment,93,737020.9999999999,Broker,93,5942.197675000011,10199.617675000012,BuySell,93,3531.2841,,BuySell,93,,,DataTrades,93,,
94,BTCUSD_Weekly,47,2018-11-22 23:59:59.999989,4611.57,4629.64,3585.06,4257.42,40701900000.0,0.0,4257.419922,BTC_Gtrends,47,2018-11-25 23:59:59.999989,0.0,0.0,0.0,11.0,0.0,0.0,BtcSentiment,94,737023.9999999999,Broker,94,5942.197675000011,10199.617675000012,BuySell,94,,,BuySell,94,,,DataTrades,94,,
95,BTCUSD_Weekly,48,2018-11-29 23:59:59.999989,4269.0,4413.02,3753.99,3753.99,38609498276.0,0.0,3753.994873,BTC_Gtrends,47,2018-11-25 23:59:59.999989,0.0,0.0,0.0,11.0,0.0,0.0,BtcSentiment,95,737027.9999999999,Broker,95,5942.197675000011,9696.187675000012,BuySell,95,,,BuySell,95,,,DataTrades,95,,
96,BTCUSD_Weekly,48,2018-11-29 23:59:59.999989,4269.0,4413.02,3753.99,3753.99,38609498276.0,0.0,3753.994873,BTC_Gtrends,48,2018-12-02 23:59:59.999989,0.0,0.0,0.0,10.0,0.0,0.0,BtcSentiment,96,737030.9999999999,Broker,96,5942.197675000011,9696.187675000012,BuySell,96,,,BuySell,96,,,DataTrades,96,,
97,BTCUSD_Weekly,49,2018-12-06 23:59:59.999989,3754.07,3874.97,3280.23,3486.95,36823444656.0,0.0,3486.950195,BTC_Gtrends,48,2018-12-02 23:59:59.999989,0.0,0.0,0.0,10.0,0.0,0.0,BtcSentiment,97,737034.9999999999,Broker,97,5942.197675000011,9429.147675000011,BuySell,97,,,BuySell,97,,,DataTrades,97,,
98,BTCUSD_Weekly,49,2018-12-06 23:59:59.999989,3754.07,3874.97,3280.23,3486.95,36823444656.0,0.0,3486.950195,BTC_Gtrends,49,2018-12-09 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,BtcSentiment,98,737037.9999999999,Broker,98,5942.197675000011,9429.147675000011,BuySell,98,,,BuySell,98,,,DataTrades,98,,
99,BTCUSD_Weekly,50,2018-12-13 23:59:59.999989,3487.88,3949.32,3191.3,3745.95,34143411182.0,0.0,3745.950684,BTC_Gtrends,49,2018-12-09 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,BtcSentiment,99,737041.9999999999,Broker,99,9421.357975000012,9421.357975000012,BuySell,99,,4008.5598,BuySell,99,,,DataTrades,99,-1123.6899999999996,
100,BTCUSD_Weekly,50,2018-12-13 23:59:59.999989,3487.88,3949.32,3191.3,3745.95,34143411182.0,0.0,3745.950684,BTC_Gtrends,50,2018-12-16 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,BtcSentiment,100,737044.9999999999,Broker,100,9421.357975000012,9421.357975000012,BuySell,100,,,BuySell,100,,,DataTrades,100,,
101,BTCUSD_Weekly,51,2018-12-20 23:59:59.999989,3742.2,4271.79,3728.97,3857.3,46615967418.0,0.0,3857.297607,BTC_Gtrends,50,2018-12-16 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,BtcSentiment,101,737048.9999999999,Broker,101,9421.357975000012,9421.357975000012,BuySell,101,,,BuySell,101,,,DataTrades,101,,
102,BTCUSD_Weekly,51,2018-12-20 23:59:59.999989,3742.2,4271.79,3728.97,3857.3,46615967418.0,0.0,3857.297607,BTC_Gtrends,51,2018-12-23 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,BtcSentiment,102,737051.9999999999,Broker,102,9421.357975000012,9421.357975000012,BuySell,102,,,BuySell,102,,,DataTrades,102,,
103,BTCUSD_Weekly,52,2018-12-27 23:59:59.999989,3854.69,3963.76,3642.63,3943.41,34754909836.0,0.0,3943.409424,BTC_Gtrends,51,2018-12-23 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,BtcSentiment,103,737055.9999999999,Broker,103,9421.357975000012,9421.357975000012,BuySell,103,,,BuySell,103,,,DataTrades,103,,
104,BTCUSD_Weekly,52,2018-12-27 23:59:59.999989,3854.69,3963.76,3642.63,3943.41,34754909836.0,0.0,3943.409424,BTC_Gtrends,52,2018-12-30 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,104,737058.9999999999,Broker,104,9421.357975000012,9421.357975000012,BuySell,104,,,BuySell,104,,,DataTrades,104,,
105,BTCUSD_Weekly,53,2019-01-03 23:59:59.999989,3931.05,4109.02,3783.85,4035.3,35763942113.0,0.0,4035.296387,BTC_Gtrends,52,2018-12-30 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,105,737062.9999999999,Broker,105,9421.357975000012,9421.357975000012,BuySell,105,,,BuySell,105,,,DataTrades,105,,
106,BTCUSD_Weekly,53,2019-01-03 23:59:59.999989,3931.05,4109.02,3783.85,4035.3,35763942113.0,0.0,4035.296387,BTC_Gtrends,53,2019-01-06 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,106,737065.9999999999,Broker,106,9421.357975000012,9421.357975000012,BuySell,106,,,BuySell,106,,,DataTrades,106,,
107,BTCUSD_Weekly,54,2019-01-10 23:59:59.999989,4034.41,4064.07,3544.93,3655.01,38455363940.0,0.0,3655.006836,BTC_Gtrends,53,2019-01-06 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,107,737069.9999999999,Broker,107,13445.681950000011,9790.67195000001,BuySell,107,,4125.03105,BuySell,107,,,DataTrades,107,,
108,BTCUSD_Weekly,54,2019-01-10 23:59:59.999989,4034.41,4064.07,3544.93,3655.01,38455363940.0,0.0,3655.006836,BTC_Gtrends,54,2019-01-13 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,108,737072.9999999999,Broker,108,13445.681950000011,9790.67195000001,BuySell,108,,,BuySell,108,,,DataTrades,108,,
109,BTCUSD_Weekly,55,2019-01-17 23:59:59.999989,3651.87,3758.53,3539.72,3585.12,37757289310.0,0.0,3585.123047,BTC_Gtrends,54,2019-01-13 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,109,737076.9999999999,Broker,109,13445.681950000011,9860.56195000001,BuySell,109,,,BuySell,109,,,DataTrades,109,,
110,BTCUSD_Weekly,55,2019-01-17 23:59:59.999989,3651.87,3758.53,3539.72,3585.12,37757289310.0,0.0,3585.123047,BTC_Gtrends,55,2019-01-20 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,BtcSentiment,110,737079.9999999999,Broker,110,13445.681950000011,9860.56195000001,BuySell,110,,,BuySell,110,,,DataTrades,110,,
111,BTCUSD_Weekly,56,2019-01-24 23:59:59.999989,3584.5,3654.93,3400.82,3486.18,39958855385.0,0.0,3486.181641,BTC_Gtrends,55,2019-01-20 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,BtcSentiment,111,737083.9999999999,Broker,111,13445.681950000011,9959.50195000001,BuySell,111,,,BuySell,111,,,DataTrades,111,,
112,BTCUSD_Weekly,56,2019-01-24 23:59:59.999989,3584.5,3654.93,3400.82,3486.18,39958855385.0,0.0,3486.181641,BTC_Gtrends,56,2019-01-27 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,BtcSentiment,112,737086.9999999999,Broker,112,13445.681950000011,9959.50195000001,BuySell,112,,,BuySell,112,,,DataTrades,112,,
113,BTCUSD_Weekly,57,2019-01-31 23:59:59.999989,3485.41,3523.29,3398.57,3413.77,37412150627.0,0.0,3413.767822,BTC_Gtrends,56,2019-01-27 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,BtcSentiment,113,737090.9999999999,Broker,113,13445.681950000011,10031.91195000001,BuySell,113,,,BuySell,113,,,DataTrades,113,,
114,BTCUSD_Weekly,57,2019-01-31 23:59:59.999989,3485.41,3523.29,3398.57,3413.77,37412150627.0,0.0,3413.767822,BTC_Gtrends,57,2019-02-03 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,114,737093.9999999999,Broker,114,13445.681950000011,10031.91195000001,BuySell,114,,,BuySell,114,,,DataTrades,114,,
115,BTCUSD_Weekly,58,2019-02-07 23:59:59.999989,3414.93,3695.61,3391.02,3632.07,44378021115.0,0.0,3632.070557,BTC_Gtrends,57,2019-02-03 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,115,737097.9999999999,Broker,115,10022.214625000011,10022.214625000011,BuySell,115,3340.1547,,BuySell,115,,,DataTrades,115,619.48,
116,BTCUSD_Weekly,58,2019-02-07 23:59:59.999989,3414.93,3695.61,3391.02,3632.07,44378021115.0,0.0,3632.070557,BTC_Gtrends,58,2019-02-10 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,BtcSentiment,116,737100.9999999999,Broker,116,10022.214625000011,10022.214625000011,BuySell,116,,,BuySell,116,,,DataTrades,116,,
117,BTCUSD_Weekly,59,2019-02-14 23:59:59.999989,3631.17,4010.88,3607.7,3999.82,53872470442.0,0.0,3999.820557,BTC_Gtrends,58,2019-02-10 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,BtcSentiment,117,737104.9999999999,Broker,117,10022.214625000011,10022.214625000011,BuySell,117,,,BuySell,117,,,DataTrades,117,,
118,BTCUSD_Weekly,59,2019-02-14 23:59:59.999989,3631.17,4010.88,3607.7,3999.82,53872470442.0,0.0,3999.820557,BTC_Gtrends,59,2019-02-17 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,118,737107.9999999999,Broker,118,10022.214625000011,10022.214625000011,BuySell,118,,,BuySell,118,,,DataTrades,118,,
119,BTCUSD_Weekly,60,2019-02-21 23:59:59.999989,4000.26,4210.64,3787.06,3851.05,60869463868.0,0.0,3851.047363,BTC_Gtrends,59,2019-02-17 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,119,737111.9999999999,Broker,119,10022.214625000011,10022.214625000011,BuySell,119,,,BuySell,119,,,DataTrades,119,,
120,BTCUSD_Weekly,60,2019-02-21 23:59:59.999989,4000.26,4210.64,3787.06,3851.05,60869463868.0,0.0,3851.047363,BTC_Gtrends,60,2019-02-24 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,120,737114.9999999999,Broker,120,10022.214625000011,10022.214625000011,BuySell,120,,,BuySell,120,,,DataTrades,120,,
121,BTCUSD_Weekly,61,2019-02-28 23:59:59.999989,3848.26,3919.51,3733.75,3903.94,59271953729.0,0.0,3903.942627,BTC_Gtrends,60,2019-02-24 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,121,737118.9999999999,Broker,121,10022.214625000011,10022.214625000011,BuySell,121,,,BuySell,121,,,DataTrades,121,,
122,BTCUSD_Weekly,61,2019-02-28 23:59:59.999989,3848.26,3919.51,3733.75,3903.94,59271953729.0,0.0,3903.942627,BTC_Gtrends,61,2019-03-03 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,BtcSentiment,122,737121.9999999999,Broker,122,10022.214625000011,10022.214625000011,BuySell,122,,,BuySell,122,,,DataTrades,122,,
123,BTCUSD_Weekly,62,2019-03-07 23:59:59.999989,3903.38,3987.24,3863.56,3906.72,70137149408.0,0.0,3906.717285,BTC_Gtrends,61,2019-03-03 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,BtcSentiment,123,737125.9999999999,Broker,123,13915.836175000013,10009.116175000014,BuySell,123,,4047.048599999999,BuySell,123,,,DataTrades,123,,
124,BTCUSD_Weekly,62,2019-03-07 23:59:59.999989,3903.38,3987.24,3863.56,3906.72,70137149408.0,0.0,3906.717285,BTC_Gtrends,62,2019-03-10 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,BtcSentiment,124,737128.9999999999,Broker,124,13915.836175000013,10009.116175000014,BuySell,124,,,BuySell,124,,,DataTrades,124,,
125,BTCUSD_Weekly,63,2019-03-14 23:59:59.999989,3905.58,4089.46,3901.3,4087.48,67120583075.0,0.0,4087.476318,BTC_Gtrends,62,2019-03-10 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,BtcSentiment,125,737132.9999999999,Broker,125,10000.492225000013,10000.492225000013,BuySell,125,3842.7805000000003,,BuySell,125,,,DataTrades,125,-2.199999999999818,
126,BTCUSD_Weekly,63,2019-03-14 23:59:59.999989,3905.58,4089.46,3901.3,4087.48,67120583075.0,0.0,4087.476318,BTC_Gtrends,63,2019-03-17 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,BtcSentiment,126,737135.9999999999,Broker,126,10000.492225000013,10000.492225000013,BuySell,126,,,BuySell,126,,,DataTrades,126,,
127,BTCUSD_Weekly,64,2019-03-21 23:59:59.999989,4083.95,4097.36,3934.03,4087.07,70772479873.0,0.0,4087.066162,BTC_Gtrends,63,2019-03-17 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,BtcSentiment,127,737139.9999999999,Broker,127,10000.492225000013,10000.492225000013,BuySell,127,,,BuySell,127,,,DataTrades,127,,
128,BTCUSD_Weekly,64,2019-03-21 23:59:59.999989,4083.95,4097.36,3934.03,4087.07,70772479873.0,0.0,4087.066162,BTC_Gtrends,64,2019-03-24 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,BtcSentiment,128,737142.9999999999,Broker,128,10000.492225000013,10000.492225000013,BuySell,128,,,BuySell,128,,,DataTrades,128,,
129,BTCUSD_Weekly,65,2019-03-28 23:59:59.999989,4087.58,5307.0,4034.1,4973.02,93423125525.0,0.0,4973.021973,BTC_Gtrends,64,2019-03-24 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,BtcSentiment,129,737146.9999999999,Broker,129,10000.492225000013,10000.492225000013,BuySell,129,,,BuySell,129,,,DataTrades,129,,
130,BTCUSD_Weekly,65,2019-03-28 23:59:59.999989,4087.58,5307.0,4034.1,4973.02,93423125525.0,0.0,4973.021973,BTC_Gtrends,65,2019-03-31 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,BtcSentiment,130,737149.9999999999,Broker,130,10000.492225000013,10000.492225000013,BuySell,130,,,BuySell,130,,,DataTrades,130,,
131,BTCUSD_Weekly,66,2019-04-04 23:59:59.999989,4971.31,5421.65,4836.79,5324.55,116055155887.0,0.0,5324.551758,BTC_Gtrends,65,2019-03-31 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,BtcSentiment,131,737153.9999999999,Broker,131,5016.753950000012,10341.303950000012,BuySell,131,4764.23815,,BuySell,131,,,DataTrades,131,,
132,BTCUSD_Weekly,66,2019-04-04 23:59:59.999989,4971.31,5421.65,4836.79,5324.55,116055155887.0,0.0,5324.551758,BTC_Gtrends,66,2019-04-07 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,BtcSentiment,132,737156.9999999999,Broker,132,5016.753950000012,10341.303950000012,BuySell,132,,,BuySell,132,,,DataTrades,132,,
133,BTCUSD_Weekly,67,2019-04-11 23:59:59.999989,5325.08,5354.23,4955.85,5251.94,87793360360.0,0.0,5251.937988,BTC_Gtrends,66,2019-04-07 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,BtcSentiment,133,737160.9999999999,Broker,133,5016.753950000012,10268.693950000012,BuySell,133,,,BuySell,133,,,DataTrades,133,,
134,BTCUSD_Weekly,67,2019-04-11 23:59:59.999989,5325.08,5354.23,4955.85,5251.94,87793360360.0,0.0,5251.937988,BTC_Gtrends,67,2019-04-14 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,BtcSentiment,134,737163.9999999999,Broker,134,5016.753950000012,10268.693950000012,BuySell,134,,,BuySell,134,,,DataTrades,134,,
135,BTCUSD_Weekly,68,2019-04-18 23:59:59.999989,5251.48,5642.04,5233.34,5464.87,101455193470.0,0.0,5464.866699,BTC_Gtrends,67,2019-04-14 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,BtcSentiment,135,737167.9999999999,Broker,135,10255.105250000013,10255.105250000013,BuySell,135,,5726.6705999999995,BuySell,135,,,DataTrades,135,280.16999999999916,
136,BTCUSD_Weekly,68,2019-04-18 23:59:59.999989,5251.48,5642.04,5233.34,5464.87,101455193470.0,0.0,5464.866699,BTC_Gtrends,68,2019-04-21 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,BtcSentiment,136,737170.9999999999,Broker,136,10255.105250000013,10255.105250000013,BuySell,136,,,BuySell,136,,,DataTrades,136,,
137,BTCUSD_Weekly,69,2019-04-25 23:59:59.999989,5466.52,5542.24,5177.37,5402.7,99367641658.0,0.0,5402.697266,BTC_Gtrends,68,2019-04-21 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,BtcSentiment,137,737174.9999999999,Broker,137,10255.105250000013,10255.105250000013,BuySell,137,,,BuySell,137,,,DataTrades,137,,
138,BTCUSD_Weekly,69,2019-04-25 23:59:59.999989,5466.52,5542.24,5177.37,5402.7,99367641658.0,0.0,5402.697266,BTC_Gtrends,69,2019-04-28 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,138,737177.9999999999,Broker,138,10255.105250000013,10255.105250000013,BuySell,138,,,BuySell,138,,,DataTrades,138,,
139,BTCUSD_Weekly,70,2019-05-02 23:59:59.999989,5402.42,5989.98,5394.22,5982.46,114826038534.0,0.0,5982.45752,BTC_Gtrends,69,2019-04-28 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,139,737181.9999999999,Broker,139,10255.105250000013,10255.105250000013,BuySell,139,,,BuySell,139,,,DataTrades,139,,
140,BTCUSD_Weekly,70,2019-05-02 23:59:59.999989,5402.42,5989.98,5394.22,5982.46,114826038534.0,0.0,5982.45752,BTC_Gtrends,70,2019-05-05 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,BtcSentiment,140,737184.9999999999,Broker,140,10255.105250000013,10255.105250000013,BuySell,140,,,BuySell,140,,,DataTrades,140,,
141,BTCUSD_Weekly,71,2019-05-09 23:59:59.999989,5982.32,8268.71,5982.32,8205.17,181898654111.0,0.0,8205.167969,BTC_Gtrends,70,2019-05-05 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,BtcSentiment,141,737188.9999999999,Broker,141,4257.829450000014,12462.999450000014,BuySell,141,5892.5851999999995,,BuySell,141,,,DataTrades,141,,
142,BTCUSD_Weekly,71,2019-05-09 23:59:59.999989,5982.32,8268.71,5982.32,8205.17,181898654111.0,0.0,8205.167969,BTC_Gtrends,71,2019-05-12 23:59:59.999989,0.0,0.0,0.0,15.0,0.0,0.0,BtcSentiment,142,737191.9999999999,Broker,142,4257.829450000014,12462.999450000014,BuySell,142,,,BuySell,142,,,DataTrades,142,,
143,BTCUSD_Weekly,72,2019-05-16 23:59:59.999989,8194.5,8320.82,7038.12,7680.07,184180673655.0,0.0,7680.066406,BTC_Gtrends,71,2019-05-12 23:59:59.999989,0.0,0.0,0.0,15.0,0.0,0.0,BtcSentiment,143,737195.9999999999,Broker,143,4257.829450000014,11937.899450000014,BuySell,143,,,BuySell,143,,,DataTrades,143,,
144,BTCUSD_Weekly,72,2019-05-16 23:59:59.999989,8194.5,8320.82,7038.12,7680.07,184180673655.0,0.0,7680.066406,BTC_Gtrends,72,2019-05-19 23:59:59.999989,0.0,0.0,0.0,11.0,0.0,0.0,BtcSentiment,144,737198.9999999999,Broker,144,4257.829450000014,11937.899450000014,BuySell,144,,,BuySell,144,,,DataTrades,144,,
